product_code,category,title,description,airline,airline_logo,departure_days,duration,price,master_code,product_no,list_url
UPP150,박람회 > 서울/인천출발 > 북미지역,[단독/BEST] 와이키키 특급호텔 오션뷰 6일/7일,#2일관광+자유일정,아시아나항공,/images/air_logo/air_OZ01.gif,"수, 금, 토 출발",여행기간 6일 부터,"2,397,000",UPP150,UPP150-250409W4,https://www.verygoodtour.com/Product/PackageList?menuCode=101200302
UPP1811,패키지 > 서울/인천출발 > 북미지역,[10층이상 객실배정] 쉐라톤와이키키 오션프론트 6일/7일,#인피니티풀 #오션프론트 #조식포함,아시아나항공,/images/air_logo/air_OZ01.gif,"일, 월, 수, 금, 토 출발",여행기간 6일 부터,"3,197,000",UPP1811,UPP1811-250507OZ4,https://www.verygoodtour.com/Product/PackageList?menuCode=101200302
UPF134,패키지 > 서울/인천출발 > 북미지역,[아동반값] 애스톤 와이키키 앳 더 반얀 6일/7일,#콘도형호텔 #공항셔틀 #가성비,아시아나항공,/images/air_logo/air_OZ01.gif,"일, 월, 수, 금, 토 출발",여행기간 6일 부터,"1,747,000",UPF134,UPF134-250423OZ4,https://www.verygoodtour.com/Product/PackageList?menuCode=101200303
UPF133,패키지 > 서울/인천출발 > 북미지역,[성인2+아동1] 힐튼하와이안빌리지 6일/7일,#야외풀장 #워터슬라이드 #공항셔틀,아시아나항공,/images/air_logo/air_OZ01.gif,"일, 월, 수, 금, 토 출발",여행기간 6일 부터,"1,947,000",UPF133,UPF133-250305OZ,https://www.verygoodtour.com/Product/PackageList?menuCode=101200303
UPF1302,자유여행 > 서울/인천출발 > 북미지역,[항공+호텔][성인 4인이상 대가족/아동반값]  애스톤 와이키키 비치 타워  6일/7일,#4성급 콘도형호텔 #오션프론트,아시아나항공,/images/air_logo/air_OZ01.gif,"일, 월, 수, 금, 토 출발",여행기간 6일 부터,"2,397,000",UPF1302,UPF1302-250507OZ4,https://www.verygoodtour.com/Product/PackageList?menuCode=101200303
UPF130,자유여행 > 서울/인천출발 > 북미지역,[아동반값] 콘도형 호텔 일리카이 6일/7일,#콘도형호텔 #공항셔틀 #한달살기,아시아나항공,/images/air_logo/air_OZ01.gif,"일, 월, 수, 금, 토 출발",여행기간 6일 부터,"2,047,000",UPF130,UPF130-250402OZ4,https://www.verygoodtour.com/Product/PackageList?menuCode=101200303
UPP4611,패키지 > 서울/인천출발 > 북미지역,[자연이 주는 휴식 로키/시애틀 연장 가능] 시애틀/밴쿠버/로키 7일,#3대 국립공원 #5대 호수 #시애틀+밴쿠버,아시아나항공 외 1개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 7일,"2,433,000",UPP4611,UPP4611-250228DR,https://www.verygoodtour.com/Product/PackageList?menuCode=101200401
UPP4511,패키지 > 서울/인천출발 > 북미지역,● 3~4월 출발 선착순 할인중 ● [밴프숙박] 밴쿠버/로키 7일,#3대국립공원 #5대호수 #귀국일연장가능,에어캐나다 외 1개,/images/air_logo/air_AC01.gif,매일 출발,여행기간 7일,"2,373,000",UPP4511,UPP4511-250321DR,https://www.verygoodtour.com/Product/PackageList?menuCode=101200401
UPP4612,패키지 > 서울/인천출발 > 북미지역,[자연이 주는 휴식 로키/시애틀 연장 가능] 시애틀+밴쿠버/로키+ 빅토리아 8일,#3대 국립공원 #5대 호수 #시애틀+밴쿠버+빅토리아,아시아나항공,/images/air_logo/air_OZ01.gif,"일, 월, 화, 수, 금, 토 출발",여행기간 8일,"2,460,000",UPP4612,UPP4612-250228DR,https://www.verygoodtour.com/Product/PackageList?menuCode=101200401
UPP467,패키지 > 서울/인천출발 > 북미지역,● 3~4월 출발 선착순 할인중 ●[밴프숙박] 밴쿠버/로키+빅토리아 8일,#3대국립공원 #5대호수 #귀국일연장가능,에어캐나다 외 1개,/images/air_logo/air_AC01.gif,매일 출발,여행기간 8일,"2,473,000",UPP467,UPP467-250321DR,https://www.verygoodtour.com/Product/PackageList?menuCode=101200401
UPP440,패키지 > 서울/인천출발 > 북미지역,[더 가까운 로키] (캘거리 직항) 캘거리/로키/밴프 6일,#2대국립공원 #5대호수 #귀국일연장가능,웨스트젯,/images/air_logo/air_WS01.gif,"월, 목, 토 출발",여행기간 6일,"2,990,000",UPP440,UPP440-250522WS,https://www.verygoodtour.com/Product/PackageList?menuCode=101200401
UPP4589,패키지 > 서울/인천출발 > 북미지역,★황금연휴 특별 기획★ 단 2회! 캐나다 서부/동부 완전일주 10일,#캐나다 내2회 항공 이동으로 알찬여정 #로키 국립공원&호수 #동부 일주(나이아가라) #나이아가라 폭포전망 특급호텔,에어캐나다,/images/air_logo/air_AC01.gif,"화, 금 출발",여행기간 10일,"7,790,000",UPP4589,UPP4589-250930AC,https://www.verygoodtour.com/Product/PackageList?menuCode=101200403
UPP4562,패키지 > 서울/인천출발 > 북미지역,[기본에 충실한] 캐나다 서부/동부 완전일주 13일,#캐나다 6대 도시 #나이아가라 폭포 #퀘벡 숙박 #3대 호수 #7~8월 출발 시 5대 호수 #빅토리아 관광,대한항공 외 1개,/images/air_logo/air_KE01.gif,금 출발,여행기간 13일,"4,993,000",UPP4562,UPP4562-250321,https://www.verygoodtour.com/Product/PackageList?menuCode=101200403
UPP675,패키지 > 서울/인천출발 > 북미지역,[Best 핵심일주/3대 이색호텔] 마추픽추/우유니/이구아수/칸쿤 중남미 13/15일,[여유있고 품격있는] 업그레이드 된 호텔과 2개도시 2연박 보장 ! 추천상품 ▶▶출발예정 [ 3/5 특가 ],아메리칸항공 외 1개,/images/air_logo/air_AA01.gif,"월, 수, 목 출발",여행기간 13일 부터,"12,990,000",UPP675,UPP675-250430AMXX,https://www.verygoodtour.com/Product/PackageList?menuCode=101200701
UPP639,패키지 > 서울/인천출발 > 남미지역,[세계 3대 폭포 중 두 곳을 갑니다] 아프리카 빅토리아 폭포 & 남미 이과수 폭포,세계 3대 폭포 중 두곳을 갑니다,에티오피아,/images/air_logo/air_ET01.gif,"화, 목, 금 출발",여행기간 12일,"9,900,000",UPP639,UPP639-250812ET13,https://www.verygoodtour.com/Product/PackageList?menuCode=101200701
UPP608,패키지 > 서울/인천출발 > 남미지역,[특급남미일주]마추픽추 일등석 기차여행 14일,#나스카라인#페루 와이너리 투어 # 마추픽추 # 우유니 소금사막 # 이구아수 폭포 #노팁노옵션 # 전일정 특급호텔,라탐항공,/images/air_logo/air_LA01.gif,금 출발,여행기간 14일,"13,990,000",UPP608,UPP608-250221,https://www.verygoodtour.com/Product/PackageList?menuCode=101200701
UPP6700,패키지 > 서울/인천출발 > 남미지역,[핵심만 쏙쏙] 마추픽추 / 우유니 / 이구아수/ 12일,굵고 짧게 남미에서 꼭 봐야하는 일정만 담은 남미핵심일주▶25년 3월 조기예약 할인 1149만원 >1099만원,라탐항공 외 1개,/images/air_logo/air_LA01.gif,"목, 금 출발",여행기간 12일,"10,990,000",UPP6700,UPP6700-250306LA12,https://www.verygoodtour.com/Product/PackageList?menuCode=101200701
UPP641,패키지 > 서울/인천출발 > 남미지역,[한나라 자세히보기] 페루 완전일주 10일,페루의 모든 것을 담은 페루 완전일주 상품입니다.,라탐항공,/images/air_logo/air_LA01.gif,"수, 목 출발",여행기간 7일 부터,"4,990,000",UPP641,UPP641-250220PEJO,https://www.verygoodtour.com/Product/PackageList?menuCode=101200701
UPP670,패키지 > 서울/인천출발 > 남미지역,"[최다모객상품] 깊이 있게, 제대로 보는 남미 17일","타사비교 필수! 다른곳엔 없는, 더 업그레이드 된 남미일주",아시아나항공 외 1개,/images/air_logo/air_OZ01.gif,"목, 금 출발",여행기간 17일,"14,997,000",UPP670,UPP670-250220LA17,https://www.verygoodtour.com/Product/PackageList?menuCode=101200702
UPP6003,패키지 > 서울/인천출발 > 중미지역,[AM연합] 멕시코/칸쿤 9일,멕시코 깊게 보기 멕시코/과나후아토/톨란통고/칸쿤,아에로멕시코항공,/images/air_logo/air_AM01.gif,토 출발,여행기간 9일,"5,414,000",UPP6003,UPP6003-250517PA,https://www.verygoodtour.com/Product/PackageList?menuCode=101200703
UPP6007,패키지 > 서울/인천출발 > 북미지역,[AM연합] 멕시코/칸쿤 8일,카리브해에서 특별한 휴식,아에로멕시코항공,/images/air_logo/air_AM01.gif,토 출발,여행기간 8일,"3,990,000",UPP6007,UPP6007-250405PA,https://www.verygoodtour.com/Product/PackageList?menuCode=101200703
UPP6101,패키지 > 서울/인천출발 > 중미지역,[올인클루시브 2연박] 멕시코/쿠바 9일,#칸쿤#올인클루시브호텔#멕시코시티#하바나,아에로멕시코항공,/images/air_logo/air_AM01.gif,토 출발,여행기간 9일,"6,990,000",UPP6101,UPP6101-250301AM9,https://www.verygoodtour.com/Product/PackageList?menuCode=101200703
EPP2210,패키지 > 서울/인천출발 > 유럽,"[두바이 직항] 두바이+아부다비 일주 5일/6일 #럭셔리요트투어, 노쇼핑, 미슐랭특식","직항으로 떠나는 두바이 일주, 전 일정 5성급 OR 4성급 호텔과 다양한 예약자 특전의 인기상품",에미레이트항공 외 1개,/images/air_logo/air_EK01.gif,"일, 월, 수, 목, 금, 토 출발",여행기간 6일,"999,000",EPP2210,EPP2210-250523EK05,https://www.verygoodtour.com/Product/PackageList?menuCode=101220201
EPP2209,패키지 > 서울/인천출발 > 유럽,"[대한항공 직항/월드체인 호텔] 두바이+아부다비 일주 5일/6일 #노쇼핑, 럭셔리요트투어, 아부다비관광","대한항공 직항으로 떠나는 두바이 일주, 전 일정 월드체인 호텔과 다양한 예약자 특전의 인기 상품!",대한항공,/images/air_logo/air_KE01.gif,"일, 월, 수, 목, 금 출발",여행기간 5일 부터,"1,199,000",EPP2209,EPP2209-250321,https://www.verygoodtour.com/Product/PackageList?menuCode=101220201
EPP2211,패키지 > 서울/인천출발 > 유럽,"[대한항공 직항] 전 일정 특급호텔 두바이일주 5일/6일 #아부다비관광, 럭셔리요트투어, 노쇼핑","대한항공 직항으로 떠나는 두바이 일주, 전 일정 5성급 호텔과 다양한 예약자 특전의 인기 상품!",대한항공,/images/air_logo/air_KE01.gif,"일, 월, 수, 목, 금 출발",여행기간 5일 부터,"1,249,000",EPP2211,EPP2211-250416,https://www.verygoodtour.com/Product/PackageList?menuCode=101220201
EPP2212,패키지 > 서울/인천출발 > 유럽,"[연휴 선착순 특가]두바이 일주 5일/6일 #아부다비관광, 럭셔리요트투어,노쇼핑","연휴에 떠나는 두바이+아부다비 일주 자유일정 1일,2일이 포함된 여유로운 일정",대한항공 외 1개,/images/air_logo/air_KE01.gif,"월, 수, 목, 금, 토 출발",여행기간 5일 부터,"2,199,000",EPP2212,EPP2212-251001,https://www.verygoodtour.com/Product/PackageList?menuCode=101220201
EPP2208,패키지 > 서울/인천출발 > 유럽,"[전 일정 월드체인 호텔]두바이+아부다비 5/6일#노쇼핑,럭셔리요트투어,아부다비관광","대한항공 직항으로 떠나는 두바이 일주, 전 일정 월드체인 호텔(아부다비 숙박 포함)",대한항공,/images/air_logo/air_KE01.gif,"수, 목 출발",여행기간 5일 부터,"1,649,000",EPP2208,EPP2208-250227KE02,https://www.verygoodtour.com/Product/PackageList?menuCode=101220201
FPP153,패키지 > 서울/인천출발 > 아프리카,[케이프타운/빅토리아폭포] 남아공/잠비아/짐바브웨/보츠와나 4국8일 #인솔자동행,참좋은여행 단독 일정! 남아공의 아름다운 자연과 세계3대 폭포중 하나인 빅토리아 폭포 관광이 포함된 일정,에티하드항공,/images/air_logo/air_EY01.gif,목 출발,여행기간 8일,"5,340,000",FPP153,FPP153-250522EY,https://www.verygoodtour.com/Product/PackageList?menuCode=101220301
FPP125,패키지 > 서울/인천출발 > 아프리카,[가장 완벽한 나의 아프리카] 케냐/짐바브웨/잠비아/보츠와나/남아공 5개국 13일_연합,"동물의 왕국 마사이마라, 대자연속의 사파리, 장엄한 빅토리아 폭포 관광, 아름다운 케이프타운 관광까지 할 수 있는 완벽한 아프리카 일주",에미레이트항공 외 2개,/images/air_logo/air_EK01.gif,"일, 월, 목, 금 출발",여행기간 13일,"9,890,000",FPP125,FPP125-250925EK,https://www.verygoodtour.com/Product/PackageList?menuCode=101220301
MPP907,패키지 > 서울/인천출발 > 서인도,"[대한항공직항/노쇼핑] 북인도일주 6일/9일 #타지마할,갠지스강 #특급호텔 2박","참좋은 단독! 노쇼핑과 특급호텔(2박) 업그레이드 특전, 북인도를 자세하게 볼 수 있는 북인도 일주 상품입니다.",대한항공,/images/air_logo/air_KE01.gif,"일, 월, 수, 목 출발",여행기간 6일 부터,"1,399,000",MPP907,MPP907-250511KE6,https://www.verygoodtour.com/Product/PackageList?menuCode=101220401
MPP947,패키지 > 서울/인천출발 > 서인도,"[대한항공직항/단독특가] 골든트라이앵글 북인도 6일 #타지마할, 2대특식",핵심만 포함한 실속있는 북인도 일주,대한항공,/images/air_logo/air_KE01.gif,"일, 수 출발",여행기간 6일,"1,299,000",MPP947,MPP947-250420WED,https://www.verygoodtour.com/Product/PackageList?menuCode=101220401
MPP900,패키지 > 서울/인천출발 > 서인도,"[대한항공직항/단독특가] 북인도일주 9일 #타지마할,바라나시,갠지스강,국내선 이동",국내선 이동으로 좀 더 편하게 인도를 여행할 수 있는 북인도 일주 상품,대한항공,/images/air_logo/air_KE01.gif,"일, 수, 목 출발",여행기간 9일,"1,549,000",MPP900,MPP900-250403KE,https://www.verygoodtour.com/Product/PackageList?menuCode=101220401
MPP946,패키지 > 서울/인천출발 > 서인도,"[대한항공직항/노팁+노옵션+노쇼핑] 북인도일주 9일 #타지마할,바라나시,갠지스강,국내선 이동","전일정 특급호텔 숙박과 편안한 국내선 항공 이동으로 핵심 도시와 갠지스강,바라나시까지 포함된 북인도 일주!",대한항공,/images/air_logo/air_KE01.gif,"일, 수, 목 출발",여행기간 9일,"2,949,000",MPP946,MPP946-250403KE,https://www.verygoodtour.com/Product/PackageList?menuCode=101220401
MPP9799,패키지 > 서울/인천출발 > 서인도,"[델리직항/AI탑승][감동적인 여정,이동거리최소화] 인도네팔 12일/13일 #항공이동2회포함","여유있는 상품으로 다양한 세계문화유산을 만나보세요. 인도의 문화와 네팔의 역사, 장엄함을 느낄 수 있습니다!",에어인디아,/images/air_logo/air_AI01.gif,일 출발,여행기간 12일,"1,940,000",MPP9799,MPP9799-250504,https://www.verygoodtour.com/Product/PackageList?menuCode=101220401
MPP115,패키지 > 서울/인천출발 > 서인도,"[콜롬보직항/푸르른 인도양] 눈부시게 아름다운 스리랑카 완벽일주 8일 #노쇼핑, 노옵션",실론티의 고장 홍차 차밭 관광과 함께 스리랑카의 매력을 느껴볼 수 있는 상품!,스리랑카항공,/images/air_logo/air_UL01.gif,월 출발,여행기간 6일 부터,"2,090,000",MPP115,MPP115-250407,https://www.verygoodtour.com/Product/PackageList?menuCode=101220401
MPP979,패키지 > 서울/인천출발 > 서인도,"[실속파를 위한] 인도+네팔 핵심일주 12일 #항공이동 1회, 열차이동1회 포함",실속있게 인도의 하이라이트와 네팔을 한번에!!,에어인디아,/images/air_logo/air_AI01.gif,화 출발,여행기간 12일,"2,190,000",MPP979,MPP979-250325AI,https://www.verygoodtour.com/Product/PackageList?menuCode=101220401
MPP118,패키지 > 서울/인천출발 > 서인도,[스리랑카항공] 남인도+스리랑카 10일 #연합,인도 속의 파라다이스 남인도와 인도양의 눈물 아름다운 인도양의나라 스리랑카를 둘러보시는 일정입니다.,스리랑카항공,/images/air_logo/air_UL01.gif,월 출발,여행기간 10일,"2,490,000",MPP118,MPP118-250331MON,https://www.verygoodtour.com/Product/PackageList?menuCode=101220401
MPP906,패키지 > 서울/인천출발 > 서인도,[델리직항/연합] 북인도일주 9일,불필요한 관광지는 NO! 핵심 도시와 관광지로만 구성된 알뜰/실속 패키지!,에어인디아,/images/air_logo/air_AI01.gif,토 출발,여행기간 9일,"1,750,000",MPP906,MPP906-250322AI,https://www.verygoodtour.com/Product/PackageList?menuCode=101220401
MPP957,패키지 > 서울/인천출발 > 서인도,[델리직항/AI탑승][핵심만 쏙 북인도 끝내기] 북인도일주 8일 #국내선1회포함,국내선 1회 포함으로 이동 시간 단축! 합리적인 금액과 알찬 일정. 참좋은의 단독 인도 8일!,에어인디아,/images/air_logo/air_AI01.gif,"화, 토 출발",여행기간 8일,"1,499,000",MPP957,MPP957-250503AI,https://www.verygoodtour.com/Product/PackageList?menuCode=101220401
